X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,kmeans_cluster,month_area,poly_X,poly_Y,poly_month,poly_day,poly_FFMC,poly_DMC,poly_DC,poly_ISI,poly_temp,poly_RH,poly_wind,poly_rain,poly_kmeans_cluster,poly_month_area,poly_X^2,poly_X Y,poly_X month,poly_X day,poly_X FFMC,poly_X DMC,poly_X DC,poly_X ISI,poly_X temp,poly_X RH,poly_X wind,poly_X rain,poly_X kmeans_cluster,poly_X month_area,poly_Y^2,poly_Y month,poly_Y day,poly_Y FFMC,poly_Y DMC,poly_Y DC,poly_Y ISI,poly_Y temp,poly_Y RH,poly_Y wind,poly_Y rain,poly_Y kmeans_cluster,poly_Y month_area,poly_month^2,poly_month day,poly_month FFMC,poly_month DMC,poly_month DC,poly_month ISI,poly_month temp,poly_month RH,poly_month wind
1.0083127743720461,0.5698604338121686,0.28422225210633245,-1.42312072650678,-0.8059594724698989,-1.3233255688310948,-1.8304767629860488,-0.8609455677111861,-1.842640146758736,0.4117243473229724,1.4986144168823812,-0.07326830956410954,-1.8188824407677737,-0.5237193323333109,1.0083127743720461,0.5698604338121686,0.28422225210633245,-1.42312072650678,-0.8059594724698989,-1.3233255688310948,-1.8304767629860488,-0.8609455677111861,-1.842640146758736,0.4117243473229724,1.4986144168823812,-0.07326830956410954,-1.8188824407677737,-0.5237193323333109,1.0166946509618529,0.5745975550220055,0.2865849275596072,-1.4349508080104132,-0.8126592317175545,-1.3343260757055473,-1.8456931033100252,-0.8681024139621824,-1.8579575985476156,0.41514691892574623,1.5110720604006198,-0.07387737249013722,-1.8340024001071529,-0.5280728929772763,0.32474091402459293,0.16196701588438614,-0.8109801945742421,-0.4592844146167231,-0.7541108827288224,-1.0431162822383238,-0.49061881470456026,-1.0500477133916513,0.234625415176501,0.8540010617217637,-0.04175271067288772,-1.0365091367492596,-0.29844692591927985,0.0807822885923956,-0.404482577906957,-0.2290716163718263,-0.3761185734430672,-0.5202622280042041,-0.24469988819583827,-0.5237193323333109,0.11702122124314505,0.42593956460532856
1.0083127743720461,-0.24400101447758565,0.970871337802472,1.1767146643200939,-0.008102033950154875,-1.1795407723785454,0.48889091543801605,-0.5096882687663312,-0.1532782649268027,-0.6924562798204221,-1.741755636812102,-0.07326830956410954,0.5497881433051204,-0.14881347412552665,1.0083127743720461,-0.24400101447758565,0.970871337802472,1.1767146643200939,-0.008102033950154875,-1.1795407723785454,0.48889091543801605,-0.5096882687663312,-0.1532782649268027,-0.6924562798204221,-1.741755636812102,-0.07326830956410954,0.5497881433051204,-0.14881347412552665,1.0166946509618529,-0.24602933985748818,0.9789419721779106,1.1864964278248649,-0.008169384330337169,-1.1893460286819573,0.49295495531059536,-0.5139251923446645,-0.15455243255927792,-0.6982125126370757,-1.7562344584321607,-0.07387737249013722,0.554358408092842,-0.15005052695945248,0.05953649506609096,-0.23689359135101393,-0.28711957184475456,0.00197690450316963,0.28780914507804,-0.11928987933575146,0.12436445464630916,0.037400052139503995,0.16896003475755791,0.4249901423542061,0.01787754186270052,-0.13414886471419762,0.036310638654562445,0.9425911545663618,1.1424385403602364,-0.00786603254010791,-1.1451823276717195,0.4746501771107819,-0.4948417313593939,-0.14881347412552665,-0.6722859547589761,-1.691020625236762
1.0083127743720461,-0.24400101447758565,0.970871337802472,-0.3831865701760305,-0.008102033950154875,-1.0498218799267889,0.5607154538443283,-0.5096882687663312,-0.7393834076031878,-0.6924562798204221,-1.518281840005586,-0.07326830956410954,0.5497881433051204,-0.7178461580886574,1.0083127743720461,-0.24400101447758565,0.970871337802472,-0.3831865701760305,-0.008102033950154875,-1.0498218799267889,0.5607154538443283,-0.5096882687663312,-0.7393834076031878,-0.6924562798204221,-1.518281840005586,-0.07326830956410954,0.5497881433051204,-0.7178461580886574,1.0166946509618529,-0.24602933985748818,0.9789419721779106,-0.3863719136763021,-0.008169384330337169,-1.0585488123454576,0.5653765548990557,-0.5139251923446645,-0.7455297350450277,-0.6982125126370757,-1.5309029743747276,-0.07387737249013722,0.554358408092842,-0.7238134512346885,0.05953649506609096,-0.23689359135101393,0.09349791185713802,0.00197690450316963,0.2561576037229026,-0.13681513957127597,0.12436445464630916,0.18041030154307203,0.16896003475755791,0.3704623092242584,0.01787754186270052,-0.13414886471419762,0.17515519081246972,0.9425911545663618,-0.3720248580147436,-0.00786603254010791,-1.0192419730188276,0.5443825628003632,-0.4948417313593939,-0.7178461580886574,-0.6722859547589761,-1.474056321167422
1.4409249771524177,1.3837218821019228,0.28422225210633245,-1.42312072650678,0.19136232567978306,-1.2123612150470622,-1.8982662149650402,-0.004755901533102472,-1.8254017602094303,3.2335192833560917,-0.009833711561602487,0.6031551912331161,-1.8188824407677737,-0.5188197992855877,1.4409249771524177,1.3837218821019228,0.28422225210633245,-1.42312072650678,0.19136232567978306,-1.2123612150470622,-1.8982662149650402,-0.004755901533102472,-1.8254017602094303,3.2335192833560917,-0.009833711561602487,0.6031551912331161,-1.8188824407677737,-0.5188197992855877,2.0762647897816957,1.9938394213530135,0.4095429421225258,-2.050610200326914,0.27573875475797494,-1.7469215560921654,-2.735259202427707,-0.006852897307924827,-2.6302669896237565,4.659258699491779,-0.01416964060722553,0.8691013801469399,-2.620873139406238,-0.7475804074318075,1.9146862470076875,0.3932845496198215,-1.9692032901402174,0.26479223745303054,-1.677570742272295,-2.6266724997019186,-0.006580845020475973,-2.5258483592291556,4.474291388578352,-0.013607121870068031,0.8345990364126326,-2.516827434261323,-0.7179023091391953,0.0807822885923956,-0.404482577906957,0.0543894311730134,-0.34458003490704564,-0.5395294987147271,-0.0013517330445343438,-0.5188197992855877,0.9190381329447226,-0.002794959646602738
1.4409249771524177,1.3837218821019228,0.28422225210633245,0.1367805079893443,-0.24383264078553374,-0.9310431350312048,-1.7985995802102137,0.126965585571218,-1.2910117771809617,3.356206019705358,-1.238939593997441,-0.07326830956410954,-1.8188824407677737,-0.3669342748061716,1.4409249771524177,1.3837218821019228,0.28422225210633245,0.1367805079893443,-0.24383264078553374,-0.9310431350312048,-1.7985995802102137,0.126965585571218,-1.2910117771809617,3.356206019705358,-1.238939593997441,-0.07326830956410954,-1.8188824407677737,-0.3669342748061716,2.0762647897816957,1.9938394213530135,0.4095429421225258,0.19709045034944203,-0.3513445423529089,-1.3415633080727543,-2.5916470590207505,0.18294788348835064,-1.8602511155379795,4.83604108226275,-1.7852190061739883,-0.10557413728466081,-2.620873139406238,-0.5287247615415217,1.9146862470076875,0.3932845496198215,0.18926618194987258,-0.33739656062564083,-1.2883047591234533,-2.488761596276205,0.1756850590287785,-1.7864012461365886,4.644055710308501,-1.7143478268167311,-0.10138296320847597,-2.516827434261323,-0.5077349853425,0.0807822885923956,0.03887606402497963,-0.06930266230109877,-0.2646231766467092,-0.5112020233248511,0.03608644467105085,-0.3669342748061716,0.9539084334534869,-0.35213420162965786
1.4409249771524177,1.3837218821019228,-1.0890759192859467,0.1367805079893443,0.300161067296111,-0.39966453944569635,-0.24186323654980266,1.2465982259579427,0.5707339701440257,-0.9378297525189543,0.772324577261204,-0.07326830956410954,0.5497881433051204,-0.6215726232023229,1.4409249771524177,1.3837218821019228,-1.0890759192859467,0.1367805079893443,0.300161067296111,-0.39966453944569635,-0.24186323654980266,1.2465982259579427,0.5707339701440257,-0.9378297525189543,0.772324577261204,-0.07326830956410954,0.5497881433051204,-0.6215726232023229,2.0762647897816957,1.9938394213530135,-1.5692766941143512,0.19709045034944203,0.43250957903569404,-0.5758866173694216,-0.3485067785995342,1.796254520256693,0.822384832889889,-1.3513423147212318,1.112861773844351,-0.10557413728466081,0.7922034678306008,-0.8956395178863754,1.9146862470076875,-1.506978180786232,0.18926618194987258,0.4153394369726966,-0.5530245687311971,-0.3346714528899555,1.7249452434474426,0.7897370833471938,-1.297695550246708,1.0686824176414451,-0.10138296320847597,0.7607538844114828,-0.8600836400405475,1.18608635796853,-0.14896435747889392,-0.32689819029936296,0.4352650257028163,0.2634074266869507,-1.3576401089153767,-0.6215726232023229,1.021367799858292,-0.8411200989678759
1.4409249771524177,1.3837218821019228,-1.0890759192859467,-0.9031536483414053,0.300161067296111,-0.3434009234425247,-0.21119657970216357,-0.1145238074533696,0.8982633145808294,-1.0605164888682204,-0.5126497543762636,-0.07326830956410954,0.5497881433051204,-0.9782769450879584,1.4409249771524177,1.3837218821019228,-1.0890759192859467,-0.9031536483414053,0.300161067296111,-0.3434009234425247,-0.21119657970216357,-0.1145238074533696,0.8982633145808294,-1.0605164888682204,-0.5126497543762636,-0.07326830956410954,0.5497881433051204,-0.9782769450879584,2.0762647897816957,1.9938394213530135,-1.5692766941143512,-1.301376650101462,0.43250957903569404,-0.49481496776553907,-0.3043184267820088,-0.16502021463815447,1.2943300460392366,-1.5281246974922027,-0.7386898356118102,-0.10557413728466081,0.7922034678306008,-1.4096236847496035,1.9146862470076875,-1.506978180786232,-1.2497134661101874,0.4153394369726966,-0.4751713721014286,-0.2922373287589665,-0.1584690983948548,1.242946604274897,-1.4674598719768568,-0.7093646829846119,-0.10138296320847597,0.7607538844114828,-1.3536632156740291,1.18608635796853,0.9836028898238727,-0.32689819029936296,0.37398967638181063,0.23000910918918152,0.12472512088240525,-0.9782769450879584,1.1549829700320615,0.558314502519044
1.4409249771524177,1.3837218821019228,-1.0890759192859467,-0.9031536483414053,0.15509607847433957,0.5396252721628055,0.24315415201417212,0.3684549785958056,-1.8771169198573467,2.5587422334351286,-1.0154657971909247,-0.07326830956410954,0.5497881433051204,2.0443228351008447,1.4409249771524177,1.3837218821019228,-1.0890759192859467,-0.9031536483414053,0.15509607847433957,0.5396252721628055,0.24315415201417212,0.3684549785958056,-1.8771169198573467,2.5587422334351286,-1.0154657971909247,-0.07326830956410954,0.5497881433051204,2.0443228351008447,2.0762647897816957,1.9938394213530135,-1.5692766941143512,-1.301376650101462,0.22348181333206732,0.7775595329620578,0.35036689093553647,0.5309159816148558,-2.704784654857864,3.686955594251439,-1.4632100306163949,-0.10557413728466081,0.7922034678306008,2.9457158344598504,1.9146862470076875,-1.506978180786232,-1.2497134661101874,0.21460983761314067,0.7466912972268797,0.3364577208659473,0.5098392164524118,-2.597407757270372,3.5405876190625336,-1.4051222440991558,-0.10138296320847597,0.7607538844114828,2.8287742410096794,1.18608635796853,0.9836028898238727,-0.1689114042420867,-0.5876928893506367,-0.26481333163302934,-0.4012754445297108,2.0443228351008447,-2.786664550094139,1.105919346579143
1.4409249771524177,1.3837218821019228,1.1997543663678518,1.1767146643200939,0.06443046046073211,0.2911276348154647,0.5837154464800577,-0.44382752521417096,-0.9979592058427693,1.1478447654185688,0.772324577261204,-0.07326830956410954,0.5497881433051204,-1.1973059146668563,1.4409249771524177,1.3837218821019228,1.1997543663678518,1.1767146643200939,0.06443046046073211,0.2911276348154647,0.5837154464800577,-0.44382752521417096,-0.9979592058427693,1.1478447654185688,0.772324577261204,-0.07326830956410954,0.5497881433051204,-1.1973059146668563,2.0762647897816957,1.9938394213530135,1.7287560329471103,1.6955575508003462,0.09283945976730018,0.4194930805449109,0.8410901663827904,-0.6395221666288434,-1.4379843458780373,1.6539581923852735,1.112861773844351,-0.10557413728466081,0.7922034678306008,-1.7252279977357945,1.9146862470076875,1.6601263698905238,1.6282458300099325,0.08915383801341777,0.4028396787787361,0.8076998362153496,-0.6141338585179913,-1.380897990569697,1.5882979191658222,1.0686824176414451,-0.10138296320847597,0.7607538844114828,-1.6567383936945865,1.4394105396187256,1.4117685564871136,0.07730072626485458,0.34928165104019926,0.7003151556308094,-0.5324840112899395,-1.1973059146668563,1.3771317692234106,0.9265997838223348
1.0083127743720461,0.5698604338121686,1.1997543663678518,-0.3831865701760305,0.33642731450155444,-0.3574668274433177,0.6079259650439832,-0.42187394403011763,0.6741642894398586,-0.26305270259799096,-0.009833711561602487,-0.07326830956410954,0.5497881433051204,0.8088315499047506,1.0083127743720461,0.5698604338121686,1.1997543663678518,-0.3831865701760305,0.33642731450155444,-0.3574668274433177,0.6079259650439832,-0.42187394403011763,0.6741642894398586,-0.26305270259799096,-0.009833711561602487,-0.07326830956410954,0.5497881433051204,0.8088315499047506,1.0166946509618529,0.5745975550220055,1.209727653717345,-0.3863719136763021,0.3392239588595993,-0.36043836852534517,0.6129795164263022,-0.4253808869402852,0.679768465067663,-0.26523940036264504,-0.00991545698705387,-0.07387737249013722,0.554358408092842,0.8155551840841012,0.32474091402459293,0.6836925436864274,-0.21836286511150974,0.19171661538811868,-0.20370620136030862,0.3464329541656455,-0.24040926875905336,0.3841795544408702,-0.1499033272179545,-0.005603843136478531,-0.04175271067288772,0.3133025098486426,0.4609210979096898,1.4394105396187256,-0.4597297607022139,0.40363013953865046,-0.4288723870567839,0.7293618309899089,-0.5061451064069603,0.8088315499047506,-0.3155986285268036,-0.01179803838363461
